event_count,event_code,game_time,title,world,accuracy_group
6,4070,4820,Chest Sorter (Assessment),CRYSTALCAVES,0
7,3110,5353,Chest Sorter (Assessment),CRYSTALCAVES,0
8,3010,5353,Chest Sorter (Assessment),CRYSTALCAVES,0
9,4070,5970,Chest Sorter (Assessment),CRYSTALCAVES,0
10,3110,8003,Chest Sorter (Assessment),CRYSTALCAVES,0
11,4030,8453,Chest Sorter (Assessment),CRYSTALCAVES,0
12,4025,9120,Chest Sorter (Assessment),CRYSTALCAVES,0
13,4030,9687,Chest Sorter (Assessment),CRYSTALCAVES,0
14,4025,10587,Chest Sorter (Assessment),CRYSTALCAVES,0
15,4030,13470,Chest Sorter (Assessment),CRYSTALCAVES,0
16,4025,14405,Chest Sorter (Assessment),CRYSTALCAVES,0
17,4030,18338,Chest Sorter (Assessment),CRYSTALCAVES,0
18,4020,18854,Chest Sorter (Assessment),CRYSTALCAVES,0
19,4030,19321,Chest Sorter (Assessment),CRYSTALCAVES,0
20,4025,19837,Chest Sorter (Assessment),CRYSTALCAVES,0
21,4070,22504,Chest Sorter (Assessment),CRYSTALCAVES,0
22,4030,23521,Chest Sorter (Assessment),CRYSTALCAVES,0
23,4020,23571,Chest Sorter (Assessment),CRYSTALCAVES,0
24,4030,23887,Chest Sorter (Assessment),CRYSTALCAVES,0
25,4040,24856,Chest Sorter (Assessment),CRYSTALCAVES,0
26,4100,25639,Chest Sorter (Assessment),CRYSTALCAVES,0
27,3020,25639,Chest Sorter (Assessment),CRYSTALCAVES,0
28,3120,27588,Chest Sorter (Assessment),CRYSTALCAVES,0
29,4030,27607,Chest Sorter (Assessment),CRYSTALCAVES,0
30,4025,28238,Chest Sorter (Assessment),CRYSTALCAVES,0
31,4030,31022,Chest Sorter (Assessment),CRYSTALCAVES,0
32,4020,32122,Chest Sorter (Assessment),CRYSTALCAVES,0
33,4030,32555,Chest Sorter (Assessment),CRYSTALCAVES,0
34,4025,33322,Chest Sorter (Assessment),CRYSTALCAVES,0
35,4030,35222,Chest Sorter (Assessment),CRYSTALCAVES,0
36,4020,35872,Chest Sorter (Assessment),CRYSTALCAVES,0
37,4030,37355,Chest Sorter (Assessment),CRYSTALCAVES,0
38,4020,38072,Chest Sorter (Assessment),CRYSTALCAVES,0
39,4100,40189,Chest Sorter (Assessment),CRYSTALCAVES,0
40,3020,40189,Chest Sorter (Assessment),CRYSTALCAVES,0
41,4030,41625,Chest Sorter (Assessment),CRYSTALCAVES,0
42,3120,42122,Chest Sorter (Assessment),CRYSTALCAVES,0
43,4020,43022,Chest Sorter (Assessment),CRYSTALCAVES,0
44,4030,44289,Chest Sorter (Assessment),CRYSTALCAVES,0
45,4020,44622,Chest Sorter (Assessment),CRYSTALCAVES,0
46,4030,46172,Chest Sorter (Assessment),CRYSTALCAVES,0
47,4020,46722,Chest Sorter (Assessment),CRYSTALCAVES,0
48,4030,48556,Chest Sorter (Assessment),CRYSTALCAVES,0
49,4020,49008,Chest Sorter (Assessment),CRYSTALCAVES,0
50,4070,50039,Chest Sorter (Assessment),CRYSTALCAVES,0
51,4100,50589,Chest Sorter (Assessment),CRYSTALCAVES,0
52,3020,50589,Chest Sorter (Assessment),CRYSTALCAVES,0
53,3120,51956,Chest Sorter (Assessment),CRYSTALCAVES,0
54,4030,53207,Chest Sorter (Assessment),CRYSTALCAVES,0
55,4025,53756,Chest Sorter (Assessment),CRYSTALCAVES,0
56,4070,56623,Chest Sorter (Assessment),CRYSTALCAVES,0
57,4030,57273,Chest Sorter (Assessment),CRYSTALCAVES,0
58,4025,58090,Chest Sorter (Assessment),CRYSTALCAVES,0
59,4030,60240,Chest Sorter (Assessment),CRYSTALCAVES,0
60,4025,61558,Chest Sorter (Assessment),CRYSTALCAVES,0
61,4100,64373,Chest Sorter (Assessment),CRYSTALCAVES,0
62,3020,64373,Chest Sorter (Assessment),CRYSTALCAVES,0
1,2000,0,Magma Peak - Level 1,MAGMAPEAK,NA
1,2000,0,Sandcastle Builder (Activity),MAGMAPEAK,NA
2,3010,0,Sandcastle Builder (Activity),MAGMAPEAK,NA
3,4070,2992,Sandcastle Builder (Activity),MAGMAPEAK,NA
4,4070,3896,Sandcastle Builder (Activity),MAGMAPEAK,NA
5,4070,4609,Sandcastle Builder (Activity),MAGMAPEAK,NA
6,4070,5159,Sandcastle Builder (Activity),MAGMAPEAK,NA
7,3110,6959,Sandcastle Builder (Activity),MAGMAPEAK,NA
8,4070,8393,Sandcastle Builder (Activity),MAGMAPEAK,NA
9,4070,9061,Sandcastle Builder (Activity),MAGMAPEAK,NA
10,4030,9776,Sandcastle Builder (Activity),MAGMAPEAK,NA
11,3010,11194,Sandcastle Builder (Activity),MAGMAPEAK,NA
12,4021,11194,Sandcastle Builder (Activity),MAGMAPEAK,NA
13,3110,11910,Sandcastle Builder (Activity),MAGMAPEAK,NA
14,4030,12243,Sandcastle Builder (Activity),MAGMAPEAK,NA
15,3010,13426,Sandcastle Builder (Activity),MAGMAPEAK,NA
16,4021,13426,Sandcastle Builder (Activity),MAGMAPEAK,NA
17,3110,14126,Sandcastle Builder (Activity),MAGMAPEAK,NA
18,4070,14293,Sandcastle Builder (Activity),MAGMAPEAK,NA
19,4070,15043,Sandcastle Builder (Activity),MAGMAPEAK,NA
20,4030,15743,Sandcastle Builder (Activity),MAGMAPEAK,NA
21,3010,16877,Sandcastle Builder (Activity),MAGMAPEAK,NA
22,4021,16877,Sandcastle Builder (Activity),MAGMAPEAK,NA
23,4030,18060,Sandcastle Builder (Activity),MAGMAPEAK,NA
24,3110,18943,Sandcastle Builder (Activity),MAGMAPEAK,NA
25,3010,18943,Sandcastle Builder (Activity),MAGMAPEAK,NA
26,4020,19077,Sandcastle Builder (Activity),MAGMAPEAK,NA
27,3110,19077,Sandcastle Builder (Activity),MAGMAPEAK,NA
28,3010,19077,Sandcastle Builder (Activity),MAGMAPEAK,NA
29,3110,20310,Sandcastle Builder (Activity),MAGMAPEAK,NA
30,4070,20844,Sandcastle Builder (Activity),MAGMAPEAK,NA
31,4030,21878,Sandcastle Builder (Activity),MAGMAPEAK,NA
32,4021,22810,Sandcastle Builder (Activity),MAGMAPEAK,NA
33,4070,23744,Sandcastle Builder (Activity),MAGMAPEAK,NA
34,4070,24544,Sandcastle Builder (Activity),MAGMAPEAK,NA
35,4070,25311,Sandcastle Builder (Activity),MAGMAPEAK,NA
36,4070,25811,Sandcastle Builder (Activity),MAGMAPEAK,NA
37,4070,26577,Sandcastle Builder (Activity),MAGMAPEAK,NA
38,4030,27397,Sandcastle Builder (Activity),MAGMAPEAK,NA
39,3010,29428,Sandcastle Builder (Activity),MAGMAPEAK,NA
40,4021,29428,Sandcastle Builder (Activity),MAGMAPEAK,NA
41,4030,30378,Sandcastle Builder (Activity),MAGMAPEAK,NA
42,3110,31111,Sandcastle Builder (Activity),MAGMAPEAK,NA
43,4020,31411,Sandcastle Builder (Activity),MAGMAPEAK,NA
44,3010,31411,Sandcastle Builder (Activity),MAGMAPEAK,NA
45,3110,32627,Sandcastle Builder (Activity),MAGMAPEAK,NA
46,3010,32861,Sandcastle Builder (Activity),MAGMAPEAK,NA
47,3110,34395,Sandcastle Builder (Activity),MAGMAPEAK,NA
48,4030,36112,Sandcastle Builder (Activity),MAGMAPEAK,NA
49,4021,37445,Sandcastle Builder (Activity),MAGMAPEAK,NA
50,4070,38612,Sandcastle Builder (Activity),MAGMAPEAK,NA
51,4030,39363,Sandcastle Builder (Activity),MAGMAPEAK,NA
52,3010,40529,Sandcastle Builder (Activity),MAGMAPEAK,NA
53,4021,40529,Sandcastle Builder (Activity),MAGMAPEAK,NA
54,4030,41328,Sandcastle Builder (Activity),MAGMAPEAK,NA
55,3110,42178,Sandcastle Builder (Activity),MAGMAPEAK,NA
56,4020,43145,Sandcastle Builder (Activity),MAGMAPEAK,NA
57,3010,43145,Sandcastle Builder (Activity),MAGMAPEAK,NA
58,3110,44362,Sandcastle Builder (Activity),MAGMAPEAK,NA
59,4070,46746,Sandcastle Builder (Activity),MAGMAPEAK,NA
60,4070,47496,Sandcastle Builder (Activity),MAGMAPEAK,NA
61,4030,48462,Sandcastle Builder (Activity),MAGMAPEAK,NA
62,3010,48862,Sandcastle Builder (Activity),MAGMAPEAK,NA
63,3110,49979,Sandcastle Builder (Activity),MAGMAPEAK,NA
64,3010,49979,Sandcastle Builder (Activity),MAGMAPEAK,NA
65,4021,49979,Sandcastle Builder (Activity),MAGMAPEAK,NA
66,4030,50729,Sandcastle Builder (Activity),MAGMAPEAK,NA
67,4020,52579,Sandcastle Builder (Activity),MAGMAPEAK,NA
68,3110,52579,Sandcastle Builder (Activity),MAGMAPEAK,NA
69,3010,52579,Sandcastle Builder (Activity),MAGMAPEAK,NA
70,3110,53796,Sandcastle Builder (Activity),MAGMAPEAK,NA
71,4030,54950,Sandcastle Builder (Activity),MAGMAPEAK,NA
72,4021,56013,Sandcastle Builder (Activity),MAGMAPEAK,NA
73,4030,56547,Sandcastle Builder (Activity),MAGMAPEAK,NA
74,4020,57863,Sandcastle Builder (Activity),MAGMAPEAK,NA
75,3010,57863,Sandcastle Builder (Activity),MAGMAPEAK,NA
76,3110,59080,Sandcastle Builder (Activity),MAGMAPEAK,NA
77,4030,63147,Sandcastle Builder (Activity),MAGMAPEAK,NA
78,4021,64148,Sandcastle Builder (Activity),MAGMAPEAK,NA
79,4030,65314,Sandcastle Builder (Activity),MAGMAPEAK,NA
80,4021,66297,Sandcastle Builder (Activity),MAGMAPEAK,NA
81,4070,67264,Sandcastle Builder (Activity),MAGMAPEAK,NA
82,4070,67997,Sandcastle Builder (Activity),MAGMAPEAK,NA
83,4030,68630,Sandcastle Builder (Activity),MAGMAPEAK,NA
84,3010,69731,Sandcastle Builder (Activity),MAGMAPEAK,NA
85,4021,69731,Sandcastle Builder (Activity),MAGMAPEAK,NA
86,4030,70597,Sandcastle Builder (Activity),MAGMAPEAK,NA
87,3110,71381,Sandcastle Builder (Activity),MAGMAPEAK,NA
88,4020,71914,Sandcastle Builder (Activity),MAGMAPEAK,NA
89,3010,71914,Sandcastle Builder (Activity),MAGMAPEAK,NA
90,3110,73131,Sandcastle Builder (Activity),MAGMAPEAK,NA
1,2000,0,Scrub-A-Dub,MAGMAPEAK,NA
2,4010,3309,Scrub-A-Dub,MAGMAPEAK,NA
3,2080,5159,Scrub-A-Dub,MAGMAPEAK,NA
4,2081,10143,Scrub-A-Dub,MAGMAPEAK,NA
6,2020,12093,Scrub-A-Dub,MAGMAPEAK,NA
5,2040,12093,Scrub-A-Dub,MAGMAPEAK,NA
7,3010,12093,Scrub-A-Dub,MAGMAPEAK,NA
8,4070,13643,Scrub-A-Dub,MAGMAPEAK,NA
9,4070,14326,Scrub-A-Dub,MAGMAPEAK,NA
10,4070,14726,Scrub-A-Dub,MAGMAPEAK,NA
11,4070,16543,Scrub-A-Dub,MAGMAPEAK,NA
12,3110,17043,Scrub-A-Dub,MAGMAPEAK,NA
13,3010,17043,Scrub-A-Dub,MAGMAPEAK,NA
14,4070,17084,Scrub-A-Dub,MAGMAPEAK,NA
15,4070,17793,Scrub-A-Dub,MAGMAPEAK,NA
16,3110,20427,Scrub-A-Dub,MAGMAPEAK,NA
17,4070,20694,Scrub-A-Dub,MAGMAPEAK,NA
18,4070,21310,Scrub-A-Dub,MAGMAPEAK,NA
19,4070,22261,Scrub-A-Dub,MAGMAPEAK,NA
20,4070,23661,Scrub-A-Dub,MAGMAPEAK,NA
21,4070,24427,Scrub-A-Dub,MAGMAPEAK,NA
22,4070,24727,Scrub-A-Dub,MAGMAPEAK,NA
23,4070,24944,Scrub-A-Dub,MAGMAPEAK,NA
24,4070,25128,Scrub-A-Dub,MAGMAPEAK,NA
25,4070,25677,Scrub-A-Dub,MAGMAPEAK,NA
26,4070,26077,Scrub-A-Dub,MAGMAPEAK,NA
27,4070,26377,Scrub-A-Dub,MAGMAPEAK,NA
28,4070,27228,Scrub-A-Dub,MAGMAPEAK,NA
29,4070,28361,Scrub-A-Dub,MAGMAPEAK,NA
30,4070,28611,Scrub-A-Dub,MAGMAPEAK,NA
31,4070,29144,Scrub-A-Dub,MAGMAPEAK,NA
1,2000,0,Watering Hole (Activity),MAGMAPEAK,NA
2,3010,0,Watering Hole (Activity),MAGMAPEAK,NA
3,4070,3238,Watering Hole (Activity),MAGMAPEAK,NA
4,4070,3822,Watering Hole (Activity),MAGMAPEAK,NA
5,4070,4247,Watering Hole (Activity),MAGMAPEAK,NA
1,2000,0,Magma Peak - Level 2,MAGMAPEAK,NA
1,2000,0,Ordering Spheres,TREETOPCITY,NA
1,2000,0,Dino Drink,MAGMAPEAK,NA
2,4010,2539,Dino Drink,MAGMAPEAK,NA
3,2060,4689,Dino Drink,MAGMAPEAK,NA
4,3010,4689,Dino Drink,MAGMAPEAK,NA
5,3110,10973,Dino Drink,MAGMAPEAK,NA
6,3010,10973,Dino Drink,MAGMAPEAK,NA
7,3110,16607,Dino Drink,MAGMAPEAK,NA
8,3010,17590,Dino Drink,MAGMAPEAK,NA
9,3110,22507,Dino Drink,MAGMAPEAK,NA
10,3010,25491,Dino Drink,MAGMAPEAK,NA
11,3110,40325,Dino Drink,MAGMAPEAK,NA
12,2070,40325,Dino Drink,MAGMAPEAK,NA
13,3010,40325,Dino Drink,MAGMAPEAK,NA
14,2020,40325,Dino Drink,MAGMAPEAK,NA
15,4070,43459,Dino Drink,MAGMAPEAK,NA
16,4070,44342,Dino Drink,MAGMAPEAK,NA
17,4070,44859,Dino Drink,MAGMAPEAK,NA
18,4070,45325,Dino Drink,MAGMAPEAK,NA
19,4070,46076,Dino Drink,MAGMAPEAK,NA
20,3110,46609,Dino Drink,MAGMAPEAK,NA
21,4030,47292,Dino Drink,MAGMAPEAK,NA
22,4031,48676,Dino Drink,MAGMAPEAK,NA
23,4020,50893,Dino Drink,MAGMAPEAK,NA
24,4070,51026,Dino Drink,MAGMAPEAK,NA
25,3021,52427,Dino Drink,MAGMAPEAK,NA
26,4070,55176,Dino Drink,MAGMAPEAK,NA
27,3121,56093,Dino Drink,MAGMAPEAK,NA
28,4070,56493,Dino Drink,MAGMAPEAK,NA
29,4030,57343,Dino Drink,MAGMAPEAK,NA
30,4031,59143,Dino Drink,MAGMAPEAK,NA
31,4020,61494,Dino Drink,MAGMAPEAK,NA
32,3021,63027,Dino Drink,MAGMAPEAK,NA
33,3121,66660,Dino Drink,MAGMAPEAK,NA
34,2030,66660,Dino Drink,MAGMAPEAK,NA
35,3010,66660,Dino Drink,MAGMAPEAK,NA
36,2020,66660,Dino Drink,MAGMAPEAK,NA
37,3110,70411,Dino Drink,MAGMAPEAK,NA
38,4030,72194,Dino Drink,MAGMAPEAK,NA
39,4031,73594,Dino Drink,MAGMAPEAK,NA
40,4070,75478,Dino Drink,MAGMAPEAK,NA
41,4070,76494,Dino Drink,MAGMAPEAK,NA
42,4030,77144,Dino Drink,MAGMAPEAK,NA
43,4031,78695,Dino Drink,MAGMAPEAK,NA
44,4070,79895,Dino Drink,MAGMAPEAK,NA
45,4070,80128,Dino Drink,MAGMAPEAK,NA
46,4070,80795,Dino Drink,MAGMAPEAK,NA
47,4030,81511,Dino Drink,MAGMAPEAK,NA
48,4031,82928,Dino Drink,MAGMAPEAK,NA
49,4020,85195,Dino Drink,MAGMAPEAK,NA
50,4070,85414,Dino Drink,MAGMAPEAK,NA
51,3021,86728,Dino Drink,MAGMAPEAK,NA
52,4070,89779,Dino Drink,MAGMAPEAK,NA
53,3121,90362,Dino Drink,MAGMAPEAK,NA
54,4030,90595,Dino Drink,MAGMAPEAK,NA
55,4031,92579,Dino Drink,MAGMAPEAK,NA
56,4070,95012,Dino Drink,MAGMAPEAK,NA
57,4070,95196,Dino Drink,MAGMAPEAK,NA
58,4070,96646,Dino Drink,MAGMAPEAK,NA
59,4030,97296,Dino Drink,MAGMAPEAK,NA
60,4031,99396,Dino Drink,MAGMAPEAK,NA
61,4020,101329,Dino Drink,MAGMAPEAK,NA
62,4070,101447,Dino Drink,MAGMAPEAK,NA
63,3020,102113,Dino Drink,MAGMAPEAK,NA
64,4070,104664,Dino Drink,MAGMAPEAK,NA
65,4070,105313,Dino Drink,MAGMAPEAK,NA
66,3120,105413,Dino Drink,MAGMAPEAK,NA
67,4030,106013,Dino Drink,MAGMAPEAK,NA
68,4031,107813,Dino Drink,MAGMAPEAK,NA
69,4070,108963,Dino Drink,MAGMAPEAK,NA
70,4070,109113,Dino Drink,MAGMAPEAK,NA
71,4030,109830,Dino Drink,MAGMAPEAK,NA
72,4031,111480,Dino Drink,MAGMAPEAK,NA
73,4020,111730,Dino Drink,MAGMAPEAK,NA
74,4070,111980,Dino Drink,MAGMAPEAK,NA
75,3021,113264,Dino Drink,MAGMAPEAK,NA
76,3121,116897,Dino Drink,MAGMAPEAK,NA
77,4030,120048,Dino Drink,MAGMAPEAK,NA
78,4031,122014,Dino Drink,MAGMAPEAK,NA
79,4070,123664,Dino Drink,MAGMAPEAK,NA
80,4070,123748,Dino Drink,MAGMAPEAK,NA
81,4030,124631,Dino Drink,MAGMAPEAK,NA
82,4031,126098,Dino Drink,MAGMAPEAK,NA
83,4020,127665,Dino Drink,MAGMAPEAK,NA
84,4070,127748,Dino Drink,MAGMAPEAK,NA
85,3021,129198,Dino Drink,MAGMAPEAK,NA
86,3121,132832,Dino Drink,MAGMAPEAK,NA
88,3010,132832,Dino Drink,MAGMAPEAK,NA
87,2030,132832,Dino Drink,MAGMAPEAK,NA
89,2020,132832,Dino Drink,MAGMAPEAK,NA
90,4070,138865,Dino Drink,MAGMAPEAK,NA
91,3110,139202,Dino Drink,MAGMAPEAK,NA
92,4030,139815,Dino Drink,MAGMAPEAK,NA
93,4031,142132,Dino Drink,MAGMAPEAK,NA
94,4020,144333,Dino Drink,MAGMAPEAK,NA
95,3021,145866,Dino Drink,MAGMAPEAK,NA
96,4070,147399,Dino Drink,MAGMAPEAK,NA
97,4070,148233,Dino Drink,MAGMAPEAK,NA
98,3121,149500,Dino Drink,MAGMAPEAK,NA
99,4030,150100,Dino Drink,MAGMAPEAK,NA
100,4031,151950,Dino Drink,MAGMAPEAK,NA
101,4020,152966,Dino Drink,MAGMAPEAK,NA
102,3021,154500,Dino Drink,MAGMAPEAK,NA
103,4070,155450,Dino Drink,MAGMAPEAK,NA
104,4070,156367,Dino Drink,MAGMAPEAK,NA
105,4070,157950,Dino Drink,MAGMAPEAK,NA
106,3121,158134,Dino Drink,MAGMAPEAK,NA
107,4030,158800,Dino Drink,MAGMAPEAK,NA
108,4031,160351,Dino Drink,MAGMAPEAK,NA
109,4020,162667,Dino Drink,MAGMAPEAK,NA
110,3021,164201,Dino Drink,MAGMAPEAK,NA
111,3121,167834,Dino Drink,MAGMAPEAK,NA
112,4030,169418,Dino Drink,MAGMAPEAK,NA
113,4031,171084,Dino Drink,MAGMAPEAK,NA
114,4070,172885,Dino Drink,MAGMAPEAK,NA
115,4070,173101,Dino Drink,MAGMAPEAK,NA
116,4070,173751,Dino Drink,MAGMAPEAK,NA
117,4030,174435,Dino Drink,MAGMAPEAK,NA
118,4031,176168,Dino Drink,MAGMAPEAK,NA
119,4020,177868,Dino Drink,MAGMAPEAK,NA
120,4070,177952,Dino Drink,MAGMAPEAK,NA
121,3021,179402,Dino Drink,MAGMAPEAK,NA
122,4070,181035,Dino Drink,MAGMAPEAK,NA
123,4070,181585,Dino Drink,MAGMAPEAK,NA
124,3121,183035,Dino Drink,MAGMAPEAK,NA
125,4030,183269,Dino Drink,MAGMAPEAK,NA
126,4031,185135,Dino Drink,MAGMAPEAK,NA
127,4020,187019,Dino Drink,MAGMAPEAK,NA
128,3021,188552,Dino Drink,MAGMAPEAK,NA
129,3121,192186,Dino Drink,MAGMAPEAK,NA
130,2030,192186,Dino Drink,MAGMAPEAK,NA
131,3021,192186,Dino Drink,MAGMAPEAK,NA
132,3121,198487,Dino Drink,MAGMAPEAK,NA
1,2000,0,Bubble Bath,MAGMAPEAK,NA
2,4010,3243,Bubble Bath,MAGMAPEAK,NA
3,2080,6060,Bubble Bath,MAGMAPEAK,NA
4,2083,16026,Bubble Bath,MAGMAPEAK,NA
5,3010,16026,Bubble Bath,MAGMAPEAK,NA
6,3110,18944,Bubble Bath,MAGMAPEAK,NA
7,4070,25645,Bubble Bath,MAGMAPEAK,NA
8,3010,28941,Bubble Bath,MAGMAPEAK,NA
10,2020,28986,Bubble Bath,MAGMAPEAK,NA
9,3110,28986,Bubble Bath,MAGMAPEAK,NA
11,3010,28986,Bubble Bath,MAGMAPEAK,NA
12,3110,31678,Bubble Bath,MAGMAPEAK,NA
13,4045,32630,Bubble Bath,MAGMAPEAK,NA
14,4070,32912,Bubble Bath,MAGMAPEAK,NA
15,3010,34429,Bubble Bath,MAGMAPEAK,NA
16,3110,37895,Bubble Bath,MAGMAPEAK,NA
17,3010,39796,Bubble Bath,MAGMAPEAK,NA
18,4070,44329,Bubble Bath,MAGMAPEAK,NA
19,4070,44496,Bubble Bath,MAGMAPEAK,NA
20,4070,44730,Bubble Bath,MAGMAPEAK,NA
21,4070,44996,Bubble Bath,MAGMAPEAK,NA
22,3110,49096,Bubble Bath,MAGMAPEAK,NA
24,2025,53164,Bubble Bath,MAGMAPEAK,NA
23,4020,53164,Bubble Bath,MAGMAPEAK,NA
25,3010,53164,Bubble Bath,MAGMAPEAK,NA
26,3110,58380,Bubble Bath,MAGMAPEAK,NA
27,4040,59591,Bubble Bath,MAGMAPEAK,NA
28,3021,61380,Bubble Bath,MAGMAPEAK,NA
29,4040,63397,Bubble Bath,MAGMAPEAK,NA
30,3121,64264,Bubble Bath,MAGMAPEAK,NA
31,3021,65181,Bubble Bath,MAGMAPEAK,NA
32,4040,67648,Bubble Bath,MAGMAPEAK,NA
33,3121,67998,Bubble Bath,MAGMAPEAK,NA
34,3021,69448,Bubble Bath,MAGMAPEAK,NA
35,3121,81549,Bubble Bath,MAGMAPEAK,NA
36,2035,81549,Bubble Bath,MAGMAPEAK,NA
37,3021,82749,Bubble Bath,MAGMAPEAK,NA
39,2030,87232,Bubble Bath,MAGMAPEAK,NA
38,3121,87232,Bubble Bath,MAGMAPEAK,NA
40,3010,87232,Bubble Bath,MAGMAPEAK,NA
41,4070,90138,Bubble Bath,MAGMAPEAK,NA
42,4070,93183,Bubble Bath,MAGMAPEAK,NA
43,4070,93233,Bubble Bath,MAGMAPEAK,NA
44,3110,93566,Bubble Bath,MAGMAPEAK,NA
45,3010,93566,Bubble Bath,MAGMAPEAK,NA
46,4230,94183,Bubble Bath,MAGMAPEAK,NA
47,4235,94483,Bubble Bath,MAGMAPEAK,NA
48,4230,95333,Bubble Bath,MAGMAPEAK,NA
49,4235,95533,Bubble Bath,MAGMAPEAK,NA
50,4230,95650,Bubble Bath,MAGMAPEAK,NA
51,4235,95766,Bubble Bath,MAGMAPEAK,NA
52,4230,95950,Bubble Bath,MAGMAPEAK,NA
53,4235,97934,Bubble Bath,MAGMAPEAK,NA
54,4220,99034,Bubble Bath,MAGMAPEAK,NA
55,3110,99133,Bubble Bath,MAGMAPEAK,NA
56,3010,99133,Bubble Bath,MAGMAPEAK,NA
57,4220,99300,Bubble Bath,MAGMAPEAK,NA
58,4220,99533,Bubble Bath,MAGMAPEAK,NA
59,4220,99767,Bubble Bath,MAGMAPEAK,NA
60,4095,100267,Bubble Bath,MAGMAPEAK,NA
61,3110,100267,Bubble Bath,MAGMAPEAK,NA
62,3010,100354,Bubble Bath,MAGMAPEAK,NA
63,3110,103234,Bubble Bath,MAGMAPEAK,NA
64,4070,104217,Bubble Bath,MAGMAPEAK,NA
65,2020,104787,Bubble Bath,MAGMAPEAK,NA
66,3010,104787,Bubble Bath,MAGMAPEAK,NA
67,3110,107450,Bubble Bath,MAGMAPEAK,NA
68,4045,108218,Bubble Bath,MAGMAPEAK,NA
69,3010,109951,Bubble Bath,MAGMAPEAK,NA
70,3110,113384,Bubble Bath,MAGMAPEAK,NA
71,3010,115244,Bubble Bath,MAGMAPEAK,NA
72,3110,124502,Bubble Bath,MAGMAPEAK,NA
74,2025,128337,Bubble Bath,MAGMAPEAK,NA
73,4020,128337,Bubble Bath,MAGMAPEAK,NA
75,3010,128337,Bubble Bath,MAGMAPEAK,NA
76,3110,133536,Bubble Bath,MAGMAPEAK,NA
77,4040,134450,Bubble Bath,MAGMAPEAK,NA
78,4040,135702,Bubble Bath,MAGMAPEAK,NA
79,4040,136568,Bubble Bath,MAGMAPEAK,NA
80,4040,137153,Bubble Bath,MAGMAPEAK,NA
81,4040,137583,Bubble Bath,MAGMAPEAK,NA
82,4040,138163,Bubble Bath,MAGMAPEAK,NA
83,4040,138660,Bubble Bath,MAGMAPEAK,NA
84,4070,139019,Bubble Bath,MAGMAPEAK,NA
85,3020,140387,Bubble Bath,MAGMAPEAK,NA
87,2035,152854,Bubble Bath,MAGMAPEAK,NA
86,3120,152854,Bubble Bath,MAGMAPEAK,NA
88,2030,156537,Bubble Bath,MAGMAPEAK,NA
89,3010,156537,Bubble Bath,MAGMAPEAK,NA
1,2000,0,Bottle Filler (Activity),MAGMAPEAK,NA
2,2020,157,Bottle Filler (Activity),MAGMAPEAK,NA
3,3010,2745,Bottle Filler (Activity),MAGMAPEAK,NA
4,3110,19530,Bottle Filler (Activity),MAGMAPEAK,NA
5,4030,20713,Bottle Filler (Activity),MAGMAPEAK,NA
6,3010,22563,Bottle Filler (Activity),MAGMAPEAK,NA
7,4020,22563,Bottle Filler (Activity),MAGMAPEAK,NA
8,3110,26130,Bottle Filler (Activity),MAGMAPEAK,NA
9,3010,26130,Bottle Filler (Activity),MAGMAPEAK,NA
10,4030,29830,Bottle Filler (Activity),MAGMAPEAK,NA
11,3110,31064,Bottle Filler (Activity),MAGMAPEAK,NA
12,4020,31280,Bottle Filler (Activity),MAGMAPEAK,NA
14,2020,36031,Bottle Filler (Activity),MAGMAPEAK,NA
13,2030,36031,Bottle Filler (Activity),MAGMAPEAK,NA
15,4030,40765,Bottle Filler (Activity),MAGMAPEAK,NA
16,4035,41064,Bottle Filler (Activity),MAGMAPEAK,NA
17,4030,42248,Bottle Filler (Activity),MAGMAPEAK,NA
18,3010,43065,Bottle Filler (Activity),MAGMAPEAK,NA
19,4020,43381,Bottle Filler (Activity),MAGMAPEAK,NA
20,3110,45098,Bottle Filler (Activity),MAGMAPEAK,NA
21,4030,47598,Bottle Filler (Activity),MAGMAPEAK,NA
22,3010,48815,Bottle Filler (Activity),MAGMAPEAK,NA
23,4020,48815,Bottle Filler (Activity),MAGMAPEAK,NA
24,3110,50898,Bottle Filler (Activity),MAGMAPEAK,NA
25,4030,57432,Bottle Filler (Activity),MAGMAPEAK,NA
26,3010,58649,Bottle Filler (Activity),MAGMAPEAK,NA
27,4020,58649,Bottle Filler (Activity),MAGMAPEAK,NA
28,3110,60766,Bottle Filler (Activity),MAGMAPEAK,NA
29,3010,62216,Bottle Filler (Activity),MAGMAPEAK,NA
30,3110,64416,Bottle Filler (Activity),MAGMAPEAK,NA
31,2030,65616,Bottle Filler (Activity),MAGMAPEAK,NA
32,2020,65616,Bottle Filler (Activity),MAGMAPEAK,NA
33,4030,67883,Bottle Filler (Activity),MAGMAPEAK,NA
34,3010,69500,Bottle Filler (Activity),MAGMAPEAK,NA
35,4020,69500,Bottle Filler (Activity),MAGMAPEAK,NA
36,3110,71617,Bottle Filler (Activity),MAGMAPEAK,NA
37,2030,74283,Bottle Filler (Activity),MAGMAPEAK,NA
38,2020,74283,Bottle Filler (Activity),MAGMAPEAK,NA
39,4030,81001,Bottle Filler (Activity),MAGMAPEAK,NA
40,3010,83001,Bottle Filler (Activity),MAGMAPEAK,NA
41,4020,83001,Bottle Filler (Activity),MAGMAPEAK,NA
