sid,schid,distid,al_grp_avg,al_sr_grp_avg,al_is_grp_avg,e_ma_grp_avg,e_lit_ln_grp_avg,e_lit_ls_grp_avg,gender,ethnic_cd,al_admn_cd,al_atmpt_cd,al_s_ravg,al_i_savg,al_to_tavg,e_ma_admn_cd,e_ma_atmpt_cd,e_ma_to_tscore,e_lit_ln_atmpt_cd,e_lit_ln_admn_cd,e_lit_l_ncorr,e_lit_ls_atmpt_cd,e_lit_ls_admn_cd,e_lit_l_scorr
21845,168,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.1,5,4.4,0,Y,5,Y,0,0,Y,0,0
21846,168,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.6,4.6,4.6,0,Y,5,Y,0,0,Y,0,0
21847,168,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3,3.6,3.2,0,Y,5,Y,0,4,Y,0,2
21848,168,81,Y,Y,Y,Y,Y,Y,M,B,0,Y,1.8,1.2,1.5333,0,Y,12,Y,0,25,Y,0,6
21849,168,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.3,3.8,4.1333,0,Y,10,Y,0,42,Y,0,36
21850,168,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,5,4.2,0,Y,14,Y,0,35,Y,0,4
21851,168,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.9,4.4,3.4,0,Y,8,Y,0,2,Y,0,0
21852,168,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.6,3,2.7333,0,Y,0,Y,0,12,Y,0,0
21853,168,81,N,N,N,Y,Y,Y,F,H,NA,NA,NA,NA,NA,0,Y,2,Y,0,34,Y,0,7
21854,168,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.9,4,3.2667,0,Y,11,Y,0,2,Y,0,0
21855,168,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.6,5,4.0667,0,Y,6,Y,0,0,Y,0,0
21856,168,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.3,3.4,2.6667,0,Y,5,Y,0,0,Y,0,0
21857,168,81,Y,Y,Y,Y,Y,Y,M,M,0,Y,2.6,3.2,2.8,0,Y,5,Y,0,3,Y,0,0
21858,168,81,Y,Y,Y,Y,N,N,M,W,0,Y,3,3,3,0,Y,12,NA,NA,NA,NA,NA,NA
21859,157,79,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.7,4.8,4.0667,0,Y,8,Y,0,7,Y,0,1
21860,103,47,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,3.8,3.9333,0,Y,9,Y,0,4,Y,0,0
21861,121,68,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,4,3.6,0,Y,7,Y,0,25,Y,0,1
21862,104,48,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.1,3.4,2.5333,0,Y,8,Y,0,26,Y,0,2
21863,121,68,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.4,4.6,3.8,0,Y,11,Y,0,36,Y,0,17
21864,104,48,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.2,3.8,4.0667,0,Y,14,Y,0,16,Y,0,10
21865,121,68,Y,Y,Y,Y,Y,Y,F,I,0,Y,3.5,4,3.6667,0,Y,5,Y,0,19,Y,0,0
21866,139,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,5,4.2,4.7333,0,Y,6,Y,0,26,Y,0,20
21867,139,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.1,4.4,4.2,0,Y,8,Y,0,20,Y,0,0
21868,139,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4.4,4,0,Y,4,Y,0,42,Y,0,15
21869,139,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,3.4,3.6667,0,Y,7,Y,0,20,Y,0,0
21870,139,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.1,2.6,2.2667,0,Y,1,Y,0,6,Y,0,0
21871,139,81,N,N,N,Y,Y,Y,F,W,NA,NA,NA,NA,NA,0,Y,7,Y,0,1,Y,0,0
21872,139,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.7,4,3.8,0,Y,9,Y,0,1,Y,0,0
21873,139,81,N,N,N,Y,Y,Y,M,H,NA,NA,NA,NA,NA,0,Y,12,Y,0,1,Y,0,0
21874,139,81,Y,Y,Y,N,N,N,M,W,0,Y,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21875,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,5,4.8667,0,Y,14,Y,0,10,Y,0,0
21876,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,4.4,4.0667,0,Y,7,Y,0,5,Y,0,1
21877,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,11,Y,0,40,Y,0,2
21878,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,5,4.8667,0,Y,12,Y,0,31,Y,0,4
21879,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.8,4.4,4,0,Y,6,Y,0,29,Y,0,11
21880,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,3,Y,0,28,Y,0,14
21881,164,81,N,N,N,Y,Y,Y,F,H,5,N,NA,NA,NA,0,Y,5,Y,0,7,Y,0,2
21882,164,81,N,N,N,Y,Y,Y,F,W,NA,NA,NA,NA,NA,0,Y,12,Y,0,4,Y,0,0
21883,164,81,Y,Y,Y,Y,N,N,M,H,0,Y,3.1,5,3.7333,0,Y,7,Y,C,0,Y,C,0
21884,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,9,Y,0,24,Y,0,2
21885,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,4,3.9333,0,Y,7,Y,0,0,Y,0,0
21886,164,81,Y,Y,Y,Y,Y,Y,M,I,0,Y,4.8,5,4.8667,0,Y,8,Y,0,0,Y,0,0
21887,164,81,Y,Y,Y,Y,Y,Y,F,M,0,Y,4,4.2,4.0667,0,Y,5,Y,0,50,Y,0,29
21888,164,81,Y,Y,Y,Y,Y,Y,M,M,0,Y,3.8,3.4,3.6667,0,Y,11,Y,0,18,Y,0,0
21889,164,81,Y,Y,Y,Y,Y,Y,F,A,0,Y,2.8,4.4,3.3333,0,Y,8,Y,0,2,Y,0,0
21890,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,5,4.8,0,Y,8,Y,0,37,Y,0,19
21891,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.8,4.2,3.9333,0,Y,10,Y,0,27,Y,0,8
21892,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,3.6,3.7333,0,Y,6,Y,0,2,Y,0,0
21893,164,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,1.7,4,2.5333,0,Y,4,Y,0,0,Y,0,0
21894,164,81,Y,Y,Y,Y,Y,Y,M,B,0,Y,2.6,3.4,2.8667,0,Y,3,Y,0,44,Y,0,13
21895,164,81,Y,Y,Y,Y,Y,Y,M,A,0,Y,3.9,5,4.2667,0,Y,11,Y,0,10,Y,0,0
21896,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.7,5,4.8,0,Y,11,Y,0,57,Y,0,33
21897,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3,3,3,0,Y,4,Y,0,12,Y,0,3
21898,164,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.2,4,3.4667,0,Y,5,Y,0,0,Y,0,0
21899,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.3,3.4,3.3333,0,Y,7,Y,0,27,Y,0,0
21900,164,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.4,4,3.6,0,Y,7,Y,0,0,Y,0,1
21901,164,81,Y,Y,Y,N,N,N,F,W,0,Y,3.9,3,3.6,9,N,NA,N,9,NA,N,9,NA
21902,164,81,Y,Y,Y,Y,Y,Y,F,M,0,Y,5,5,5,0,Y,11,Y,0,1,Y,0,0
21903,164,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.2,5,3.8,0,Y,0,Y,0,0,Y,0,0
21904,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,11,Y,0,25,Y,0,0
21905,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,12,Y,0,21,Y,0,22
21906,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.3,4.4,4.3333,0,Y,9,Y,0,3,Y,0,0
21907,164,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,5,5,5,0,Y,8,Y,0,0,Y,0,0
21908,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.1,3.6,3.2667,0,Y,11,Y,0,14,Y,0,4
21909,164,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.3,4.4,3.6667,0,Y,6,Y,0,4,Y,0,0
21910,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.3,4,3.5333,0,Y,12,Y,0,1,Y,0,3
21911,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.7,5,3.4667,0,Y,8,Y,0,1,Y,0,0
21912,164,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,4,4.6,4.2,0,Y,7,Y,0,0,Y,0,0
21913,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,5,5,5,0,Y,9,Y,0,10,Y,0,7
21914,164,81,Y,Y,Y,N,N,N,M,H,0,Y,4.1,3.4,3.8667,5,N,NA,N,5,NA,N,5,NA
21915,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,1.1,2.6,1.6,0,Y,0,Y,0,1,Y,0,0
21916,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.1,5,4.4,0,Y,6,Y,0,20,Y,0,8
21917,164,81,Y,Y,Y,N,N,N,M,H,0,Y,3.5,3.8,3.6,NA,NA,NA,N,1,NA,N,1,NA
21918,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,4,3.7333,0,Y,8,Y,0,30,Y,0,10
21919,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.8,3.6,3.7143,0,Y,7,Y,0,45,Y,0,16
21920,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,4,4.4667,0,Y,15,Y,0,51,Y,0,32
21921,164,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.7,4.4,3.9333,0,Y,7,Y,0,15,Y,0,1
21922,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,3.8,3.6667,0,Y,6,Y,0,24,Y,0,9
21923,164,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,4.4,3.8667,0,Y,10,Y,0,23,Y,0,18
21924,166,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.6,4.4,3.2,0,Y,6,Y,0,0,Y,0,0
21925,166,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.1,5,4.4,0,Y,9,Y,0,17,Y,0,0
21926,166,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.1,2.2,2.1333,0,Y,10,Y,0,57,Y,0,31
21927,166,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.2,4,3.4667,0,Y,8,Y,0,40,Y,0,18
21928,166,81,Y,Y,Y,Y,Y,Y,M,A,0,Y,4.6,4.2,4.4667,0,Y,16,Y,0,1,Y,0,21
21929,166,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,4,4,4,0,Y,10,Y,0,9,Y,0,2
21930,166,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.1,3,3.0667,0,Y,10,Y,0,3,Y,0,0
21931,166,81,Y,Y,Y,N,N,N,M,B,0,Y,1.5,1.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
21932,166,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.4,5,4.6,0,Y,15,Y,0,0,Y,0,5
21933,166,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.3,3.6,3.4,0,Y,9,Y,0,0,Y,0,0
21934,166,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4.2,3.9333,0,Y,3,Y,0,25,Y,0,0
21935,166,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,16,Y,0,1,Y,0,22
21936,165,81,Y,Y,Y,Y,Y,Y,F,A,0,Y,4,4,4,0,Y,14,Y,0,24,Y,0,14
21937,165,81,Y,Y,Y,Y,Y,Y,M,B,0,Y,2.8,2.4,2.6667,0,Y,8,Y,0,1,Y,0,0
21938,165,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.3,3.8,3.5,0,Y,7,Y,0,13,Y,0,1
21939,165,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.4,3.6,3.4667,0,Y,6,Y,0,0,Y,0,0
21940,165,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.2,4.4,4.2667,0,Y,9,Y,0,29,Y,0,2
21941,165,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4.4,4.1333,0,Y,11,Y,0,37,Y,0,32
21942,165,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,4.2,5,4.4667,0,Y,13,Y,0,0,Y,0,20
21943,165,81,Y,Y,Y,N,N,N,F,M,0,Y,3.9,4,3.9333,NA,NA,NA,NA,NA,NA,NA,NA,NA
21944,165,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.3,3.4,2.6667,0,Y,6,Y,0,1,Y,0,0
21945,165,81,Y,Y,Y,Y,Y,Y,M,M,0,Y,2.9,4,3.2667,0,Y,7,Y,0,21,Y,0,8
21946,165,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.1,3,3.0667,0,Y,5,Y,0,34,Y,0,14
21947,165,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.8,3.6,3.0667,0,Y,12,Y,0,1,Y,0,0
21948,165,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.9,2.8,3.5333,0,Y,9,Y,0,13,Y,0,0
21949,165,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.2,4.75,4.3333,0,Y,11,Y,0,44,Y,0,22
21950,165,81,N,N,N,Y,Y,Y,F,I,NA,NA,NA,NA,NA,0,Y,6,Y,0,5,Y,0,0
21951,165,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.6,4,3.7333,0,Y,5,Y,0,6,Y,0,1
21952,167,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4,3.8667,0,Y,5,Y,0,1,Y,0,0
21953,167,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,12,Y,0,21,Y,0,10
21954,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.5,3.8,2.9333,0,Y,6,Y,0,1,Y,0,0
21955,167,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,1.9,3,2.2667,0,Y,0,Y,0,2,Y,0,0
21956,167,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4,3.8667,0,Y,8,Y,0,2,Y,0,0
21957,167,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.3,4,3.5333,0,Y,13,Y,0,0,Y,0,20
21958,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.6,5,4.0667,0,Y,7,Y,0,25,Y,0,2
21959,167,81,Y,Y,Y,Y,Y,Y,M,P,0,Y,3,3.6,3.2,0,Y,8,Y,0,0,Y,0,0
21960,167,81,Y,Y,Y,Y,Y,Y,M,I,0,Y,3.9,4.4,4.0667,0,Y,6,Y,0,10,Y,0,2
21961,167,81,Y,Y,Y,Y,Y,Y,M,B,0,Y,2.9,5,3.6,0,Y,2,Y,0,9,Y,0,0
21962,167,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.9,4.4,4.0667,0,Y,12,Y,0,11,Y,0,3
21963,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,5,4.3333,0,Y,10,Y,0,2,Y,0,0
21964,167,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.7,5,4.1333,0,Y,7,Y,0,6,Y,0,1
21965,167,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,4.7778,5,4.8571,0,Y,5,Y,0,5,Y,0,0
21966,167,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,5,4.3333,0,Y,10,Y,0,1,Y,0,0
21967,167,81,Y,Y,Y,Y,Y,Y,M,B,0,Y,4.3,4,4.2,0,Y,8,Y,0,60,Y,0,33
21968,167,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,4.3,3.2,3.9333,0,Y,7,Y,0,0,Y,0,0
21969,167,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,4,3.9333,0,Y,11,Y,0,13,Y,0,0
21970,167,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.3,5,4.5333,0,Y,8,Y,0,53,Y,0,45
21971,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.7,4.8,4.0667,0,Y,8,Y,0,21,Y,0,0
21972,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.5,3,2.6667,0,Y,10,Y,0,33,Y,0,2
21973,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.2,4.8,4.4,0,Y,15,Y,0,1,Y,0,0
21974,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.2,2,2.8,0,Y,9,Y,0,17,Y,0,0
21975,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.4,3.8,3.5333,0,Y,5,Y,0,5,Y,0,0
21976,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.3,2.6,2.4,0,Y,5,Y,0,3,Y,0,1
21977,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.9,5,4.9333,0,Y,11,Y,0,12,Y,0,2
21978,167,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,14,Y,0,34,Y,0,11
21979,167,81,Y,Y,Y,N,Y,Y,F,W,0,Y,3.2,4,3.4667,NA,NA,NA,Y,0,11,Y,0,4
21980,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.8,4.6,3.4,0,Y,7,Y,0,0,Y,0,0
21981,167,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.6,4,3.7333,0,Y,7,Y,0,0,Y,0,0
21982,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.1,3.6,3.2667,0,Y,11,Y,0,4,Y,0,1
21983,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.2,5,4.4667,0,Y,5,Y,0,37,Y,0,21
21984,167,81,Y,Y,Y,Y,Y,Y,F,A,0,Y,4.6,5,4.7333,0,Y,11,Y,0,19,Y,0,2
21985,167,81,Y,Y,Y,Y,Y,Y,M,M,0,Y,4.5,4.2,4.4,0,Y,15,Y,0,33,Y,0,16
21986,167,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.3,4,3.5333,0,Y,4,Y,0,0,Y,0,0
21987,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,1.5,2.4,1.8,0,Y,2,Y,0,0,Y,0,0
21988,167,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.4,3.8,3.5333,0,Y,4,Y,0,47,Y,0,18
21989,167,81,Y,Y,Y,Y,Y,Y,M,A,0,Y,4.2,5,4.4667,0,Y,14,Y,0,20,Y,0,9
21990,167,81,Y,Y,Y,Y,N,N,F,A,0,Y,4.8,5,4.8667,0,Y,7,NA,NA,NA,NA,NA,NA
21991,167,81,Y,Y,Y,Y,Y,Y,F,M,0,Y,3.8,4,3.8667,0,Y,3,Y,0,5,Y,0,0
21992,169,81,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.3,4,3.5333,0,Y,8,Y,0,19,Y,0,0
21993,169,81,Y,Y,Y,Y,Y,Y,F,B,0,Y,4.1,4.4,4.2,0,Y,6,Y,0,3,Y,0,0
21994,169,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.9,3,2.9333,0,Y,6,Y,0,0,Y,0,0
21995,169,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4.8,4.2667,0,Y,4,Y,0,17,Y,0,9
21996,169,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.8,4.8,4.8182,0,Y,10,Y,0,60,Y,0,29
21997,169,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,4,3.6,0,Y,7,Y,0,20,Y,0,3
21998,169,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,4.2,3.8,0,Y,11,Y,0,0,Y,0,0
21999,734,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4,3.8667,0,Y,10,Y,0,34,Y,0,14
22000,734,81,N,N,N,Y,Y,Y,F,H,NA,NA,NA,NA,NA,0,Y,5,Y,0,2,Y,0,1
22001,734,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,12,Y,0,28,Y,0,13
22002,734,81,Y,Y,Y,Y,Y,Y,F,H,0,Y,1.5,4,2.3333,0,Y,4,Y,0,0,Y,0,4
22003,734,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.9,5,4.9333,0,Y,12,Y,0,36,Y,0,0
22004,734,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.2,2.6,3,0,Y,7,Y,0,1,Y,0,0
22005,734,81,Y,Y,Y,N,N,N,M,H,0,Y,3.1,3.8,3.3333,1,N,NA,N,8,NA,N,8,NA
22006,734,81,Y,Y,Y,Y,N,N,M,H,0,Y,4.2,5,4.4667,0,Y,7,NA,NA,NA,NA,NA,NA
22007,734,81,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.3,4.8,4.4667,0,Y,9,Y,0,17,Y,0,15
22008,734,81,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.7,3.8,3.0667,0,Y,0,Y,0,8,Y,0,0
22009,50,17,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.6,4.25,4.4667,0,Y,10,Y,0,59,Y,0,33
22010,72,34,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.5,3,2.6667,0,Y,7,Y,0,47,Y,0,19
22011,104,48,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,11,Y,0,23,Y,0,13
22012,50,17,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,11,Y,0,46,Y,0,35
22013,104,48,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,5,4.8667,0,Y,14,Y,0,1,Y,0,5
22014,50,17,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.9,4,3.9333,0,Y,13,Y,0,0,Y,0,0
22015,50,17,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.4,5,4.6,0,Y,7,Y,0,39,Y,0,21
22016,185,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,4,3.9333,0,Y,11,Y,0,38,Y,0,22
22017,185,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,5,4.8,0,Y,10,Y,0,1,Y,0,1
22018,185,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.1,4.2,4.1333,0,Y,10,Y,0,2,Y,0,1
22019,185,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.7,3.6,3.6667,0,Y,13,Y,0,20,Y,0,6
22020,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,5,5,5,0,Y,6,Y,0,42,Y,0,29
22021,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3,2.8,2.9333,0,Y,8,Y,0,3,Y,0,2
22022,185,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.3,2.4,2.3333,0,Y,6,Y,0,22,Y,0,13
22023,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3,4.2,3.4,0,Y,4,Y,0,25,Y,0,5
22024,184,83,Y,Y,Y,Y,Y,Y,F,H,0,Y,2.9,3.8,3.2,0,Y,3,Y,0,2,Y,0,1
22025,179,83,Y,Y,Y,Y,Y,Y,F,M,0,Y,3,3,3,0,Y,10,Y,0,5,Y,0,0
22026,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,9,Y,0,26,Y,0,11
22027,185,83,Y,Y,Y,Y,Y,Y,F,M,0,Y,3.7,4,3.8,0,Y,6,Y,0,0,Y,0,0
22028,185,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.5,3.2,3.4,0,Y,5,Y,0,40,Y,0,0
22029,184,83,Y,Y,Y,Y,Y,Y,M,H,0,Y,5,5,5,0,Y,13,Y,0,8,Y,0,0
22030,185,83,N,N,N,Y,Y,Y,F,W,5,N,NA,NA,NA,0,Y,10,Y,0,30,Y,0,14
22031,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4,3.8667,0,Y,6,Y,0,33,Y,0,5
22032,185,83,Y,Y,Y,Y,Y,Y,F,M,0,Y,5,4.8,4.9286,0,Y,6,Y,0,32,Y,0,23
22033,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,5,4.8,0,Y,12,Y,0,35,Y,0,20
22034,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.5,3.8,3.6,0,Y,9,Y,0,41,Y,0,25
22035,185,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.1,3.2,3.1333,0,Y,9,Y,0,23,Y,0,8
22036,184,83,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.1,2.6,2.2667,0,Y,10,Y,0,0,Y,0,0
22037,184,83,N,N,N,N,N,N,M,W,5,N,NA,NA,NA,5,N,NA,N,5,NA,N,5,NA
22038,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.6,2.8,2.6667,0,Y,9,Y,0,10,Y,0,4
22039,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.2,4,3.4667,0,Y,6,Y,0,8,Y,0,2
22040,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.4,5,3.9333,0,Y,10,Y,0,2,Y,0,0
22041,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.2,4.2,4.2,0,Y,10,Y,0,0,Y,0,7
22042,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.9,4.2,3.3333,0,Y,6,Y,0,2,Y,0,3
22043,184,83,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.7,4.8,4.0667,0,Y,7,Y,0,7,Y,0,0
22044,184,83,Y,Y,Y,Y,Y,Y,F,H,0,Y,1.6,1.8,1.6667,0,Y,10,Y,0,0,Y,0,0
22045,184,83,Y,Y,Y,N,N,N,F,W,0,Y,3.7,4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
22046,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,12,Y,0,33,Y,0,37
22047,184,83,Y,Y,Y,Y,Y,Y,F,H,0,Y,2.9,3,2.9333,0,Y,6,Y,0,0,Y,0,0
22048,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4.4,4.1333,0,Y,6,Y,0,0,Y,0,0
22049,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.8,4,3.2,0,Y,0,Y,0,6,Y,0,0
22050,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,3.8,3.6667,0,Y,8,Y,0,29,Y,0,0
22051,184,83,Y,Y,Y,Y,Y,Y,M,H,0,Y,1.3,2,1.5333,0,Y,0,Y,0,1,Y,0,0
22052,184,83,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,3.8,3.5333,0,Y,8,Y,0,36,Y,0,5
22053,184,83,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.7,3.4,3.6,0,Y,6,Y,0,57,Y,0,0
